2000,46.518249, 6.561663, 49, 1427, 0
2001,46.518249, 6.561663, 40, 1433, 1
2002,46.518249, 6.561663, 52, 1437, 2
2003,46.518249, 6.561663, 49, 1436, 3
2004,46.518249, 6.561663, 53, 1440, 4
